Word,OccurTotal,OccurNum,Freq_pm,Rating.Mean,Rating.SD,Dunno
unsuspected,18,18,0.16,12.11,3.64,1.00
unsuspecting,18,18,1.04,9.72,2.67,1.00
unsustainable,19,18,0.08,13.72,2.89,0.95
unsweetened,19,19,0.02,8.21,2.68,1.00
unswerving,18,15,0.04,11.80,4.31,0.83
unsympathetic,18,16,0.43,10.56,2.13,0.89
untainted,18,18,0.10,10.94,3.65,1.00
untalented,18,18,0.24,9.06,3.92,1.00
untamable,18,16,0.08,13.19,3.06,0.89
untamed,19,19,0.65,9.84,3.29,1.00
untangle,19,19,0.29,6.84,2.87,1.00
untangled,19,19,0.06,7.37,3.95,1.00
untapped,19,18,0.31,12.67,3.88,0.95
untarnished,18,17,0.08,12.59,2.79,0.94
untaught,20,20,0.02,12.50,5.45,1.00
untaxed,19,19,0.04,12.68,3.61,1.00
untelevised,19,19,0.02,10.42,3.56,1.00
untenable,19,11,0.20,15.45,4.25,0.58
untended,19,16,0.02,11.38,4.21,0.84
untested,19,19,0.16,10.11,4.36,1.00
unthankful,19,18,0.02,6.28,2.32,0.95
unthawed,19,18,0.02,10.61,3.24,0.95
unthinkable,18,18,1.35,10.11,2.83,1.00
unthinking,18,18,0.04,9.44,2.99,1.00
unthreatened,19,19,0.04,11.05,3.63,1.00
unthreatening,20,18,0.02,9.83,2.09,0.90
unthrifty,19,18,0.02,12.11,4.32,0.95
untidiness,18,18,0.02,7.61,2.45,1.00
untidy,18,18,0.41,8.72,2.35,1.00
untie,19,19,5.18,4.84,1.54,1.00
until,22,22,302.47,5.89,2.06,1.00
untimed,18,18,0.04,9.50,2.62,1.00
untimely,20,19,0.86,10.00,2.24,0.95
untiring,19,17,0.12,12.18,2.86,0.89
untitled,19,19,0.08,9.84,3.58,1.00
untold,18,18,1.22,8.78,3.35,1.00
untouchable,18,18,0.86,9.39,2.87,1.00
untouched,18,18,1.02,7.67,2.03,1.00
untoward,19,15,0.35,12.93,3.28,0.79
untraceable,19,19,1.16,11.58,3.20,1.00
untraced,20,20,0.02,10.40,3.57,1.00
untracked,18,15,0.02,10.20,4.14,0.83
untraditional,19,19,0.02,11.26,2.28,1.00
untrained,19,19,0.43,9.00,3.42,1.00
untrammeled,19,6,0.06,12.00,3.95,0.32
untranslatable,18,17,0.06,11.65,4.17,0.94
untreatable,18,18,0.14,11.17,3.38,1.00
untreated,19,19,0.18,9.89,2.87,1.00
untried,18,17,0.24,11.82,3.50,0.94
untroubled,19,19,0.08,9.79,2.51,1.00
untrue,19,19,1.45,6.53,2.93,1.00
untrusting,19,19,0.12,10.26,2.92,1.00
untrustworthy,18,18,0.41,11.11,3.92,1.00
untruth,20,19,0.10,7.58,3.58,0.95
untruthful,19,19,0.10,6.74,2.00,1.00
untruthfulness,21,21,#N/A,8.96,1.66,1.00
unturned,18,18,0.43,9.89,3.05,1.00
untutored,19,18,0.10,11.17,3.35,0.95
untwine,19,15,0.02,11.47,3.62,0.79
untwist,19,18,0.04,7.28,2.11,0.95
unusable,19,19,0.27,8.21,3.88,1.00
unused,19,19,0.63,7.89,1.82,1.00
unusual,18,18,23.73,8.56,2.45,1.00
unutterable,18,17,0.02,13.29,3.35,0.94
unuttered,18,14,0.04,12.64,2.79,0.78
unvalued,19,18,0.02,10.17,2.98,0.95
unvanquished,20,19,0.08,13.53,3.12,0.95
unvarnished,18,17,0.12,11.82,3.26,0.94
unveil,20,20,0.75,11.00,4.45,1.00
unvented,18,16,0.02,13.88,3.28,0.89
unventilated,19,18,0.02,12.11,1.88,0.95
unverifiable,19,19,0.02,13.74,3.66,1.00
unverified,19,19,0.08,11.11,3.96,1.00
unviable,19,18,0.02,12.94,3.98,0.95
unwanted,18,18,1.37,6.39,2.09,1.00
unwarned,18,18,0.02,9.78,3.21,1.00
unwarrantable,20,19,0.02,15.00,3.45,0.95
unwarranted,20,20,0.37,12.80,4.18,1.00
unwary,18,17,0.08,12.65,3.00,0.94
unwashed,19,19,0.35,7.53,2.37,1.00
unwatchable,18,18,0.06,10.22,2.86,1.00
unwatched,18,18,0.02,8.67,2.40,1.00
unwavering,19,19,0.37,12.68,3.04,1.00
unwearied,19,16,0.02,12.19,4.25,0.84
unweave,20,18,0.02,11.11,2.56,0.90
unwed,37,35,0.53,11.09,3.21,0.95
unwedded,18,18,0.04,12.11,3.25,1.00
unwelcome,20,20,0.73,8.65,1.90,1.00
unwelcomed,19,19,0.04,8.84,2.73,1.00
unwelcoming,19,18,0.02,10.89,4.68,0.95
unwell,18,18,0.47,7.50,2.92,1.00
unwholesome,19,19,0.12,11.68,3.15,1.00
unwieldiness,18,14,0.02,13.71,4.05,0.78
unwieldy,20,12,0.12,12.42,2.97,0.60
unwilling,18,18,1.16,8.61,3.20,1.00
unwillingness,19,19,0.08,9.47,3.12,1.00
unwind,19,19,1.29,8.42,2.93,1.00
unwinnable,20,20,0.22,11.35,5.07,1.00
unwire,19,18,0.02,8.94,3.64,0.95
unwise,19,19,0.94,7.42,2.29,1.00
unwished,19,18,0.02,8.89,3.69,0.95
unwitting,18,16,0.27,12.38,2.73,0.89
unworkable,19,19,0.14,10.00,3.13,1.00
unworldly,19,19,0.04,11.37,4.65,1.00
unworn,19,17,0.02,7.35,2.64,0.89
unworthiness,19,18,0.06,11.22,2.62,0.95
unworthy,19,19,1.90,10.84,4.05,1.00
unwrap,20,20,0.49,4.80,1.64,1.00
unwrapped,20,20,0.39,6.65,3.53,1.00
unwrinkled,18,18,0.06,8.50,2.92,1.00
unwritten,19,19,0.63,10.68,4.15,1.00
unyielding,20,19,0.16,13.47,2.20,0.95
unzip,18,18,0.82,6.06,3.67,1.00
up,21,21,3670.00,2.92,1.68,1.00
upbeat,18,18,1.10,11.61,3.81,1.00
upbringing,19,19,1.16,9.26,2.88,1.00
upcoming,20,20,1.73,9.25,2.55,1.00
upcountry,19,15,0.14,12.00,3.25,0.79
update,20,20,4.94,9.00,2.99,1.00
updraft,19,18,0.16,10.83,3.22,0.95
upend,18,16,0.02,11.19,4.00,0.89
upgrade,18,18,2.16,9.17,2.07,1.00
upheaval,18,17,0.39,12.76,3.83,0.94
uphold,19,19,2.41,10.58,3.93,1.00
upholstery,20,20,1.16,12.65,4.63,1.00
upkeep,19,18,0.51,11.17,2.75,0.95
upland,18,11,0.04,11.27,4.17,0.61
uplift,20,20,0.25,10.00,2.60,1.00
uplifting,18,18,0.69,10.22,2.65,1.00
uplink,18,13,1.47,13.92,4.01,0.72
upload,18,18,1.14,13.33,3.69,1.00
upon,22,22,62.73,6.18,2.56,1.00
upper,18,18,12.08,7.56,2.28,1.00
upperclassman,18,17,0.12,12.88,2.03,0.94
uppercut,20,19,0.57,12.05,4.74,0.95
uppermost,20,20,0.10,9.85,2.89,1.00
uppity,18,18,0.82,9.83,2.77,1.00
upright,19,19,3.02,8.00,2.91,1.00
uprise,20,19,0.02,12.05,4.29,0.95
uprising,18,18,1.16,11.17,1.98,1.00
uproar,20,20,1.04,9.55,3.58,1.00
uproarious,19,19,0.04,11.95,4.06,1.00
uproot,19,19,0.35,10.05,4.05,1.00
uprooted,20,20,0.27,10.25,2.65,1.00
upscale,20,20,0.55,11.00,3.04,1.00
upset,19,19,74.51,5.26,2.00,1.00
upshot,19,17,0.39,13.47,3.06,0.89
upsides,21,19,0.04,9.26,2.94,0.90
upsilon,19,7,0.02,15.71,2.81,0.37
upslope,20,18,0.08,12.06,4.32,0.90
upstage,19,19,0.37,10.58,3.19,1.00
upstairs,22,22,70.73,3.86,1.32,1.00
upstanding,18,18,1.10,10.94,2.13,1.00
upstart,19,19,0.41,11.00,2.85,1.00
upstroke,19,14,0.02,9.71,1.73,0.74
upsurge,18,15,0.04,13.87,3.96,0.83
upswing,19,17,0.18,12.88,5.06,0.89
uptake,19,19,0.16,11.95,3.06,1.00
uptick,21,14,0.04,15.14,3.80,0.67
uptight,20,20,4.04,9.85,2.50,1.00
upturned,18,18,0.16,9.00,2.59,1.00
upward,19,19,1.69,6.11,1.91,1.00
upwards,20,20,0.90,7.44,2.26,1.00
upwelling,18,12,0.04,11.17,3.69,0.67
upwind,19,18,0.35,11.78,4.12,0.95
uranium,19,19,2.14,10.63,2.52,1.00
urban,19,19,4.65,9.84,3.35,1.00
urbane,18,17,0.14,12.35,3.79,0.94
urbanite,20,16,0.02,15.94,2.74,0.80
urbanization,20,20,0.02,13.75,2.83,1.00
urchin,37,33,0.43,10.88,3.41,0.89
urea,19,12,0.04,14.17,4.90,0.63
uremia,19,7,0.06,16.86,6.64,0.37
uremic,18,5,0.02,13.00,4.85,0.28
ureter,19,9,0.18,15.11,3.06,0.47
urethane,19,18,0.10,14.44,2.43,0.95
urethra,19,19,0.24,12.68,3.18,1.00
urethral,20,18,0.04,14.72,3.58,0.90
urge,19,19,6.65,9.11,3.02,1.00
urgency,21,21,1.43,9.81,3.49,1.00
urgent,1923,1921,14.86,8.68,2.66,1.00
uric,18,12,0.10,14.42,2.97,0.67
urinal,19,19,0.76,8.47,3.44,1.00
urinalysis,19,19,0.24,14.68,3.23,1.00
urinary,18,18,0.39,12.56,4.15,1.00
urinate,19,19,1.10,7.63,3.40,1.00
urination,18,18,0.55,9.61,3.16,1.00
urine,18,18,6.51,9.83,3.42,1.00
urn,18,18,1.94,9.89,3.18,1.00
urologic,19,13,0.02,15.62,3.15,0.68
urological,19,15,0.04,18.27,2.87,0.79
urologist,20,20,0.33,14.70,2.47,1.00
urology,19,17,0.24,16.24,4.44,0.89
ursine,20,6,#N/A,14.17,4.12,0.30
urticaria,20,3,0.06,18.67,3.06,0.15
us,21,21,1695.65,4.19,2.07,1.00
usable,19,19,0.53,7.68,2.63,1.00
usage,19,19,0.51,10.74,3.69,1.00
use,18,18,343.84,4.50,1.82,1.00
useable,18,17,0.04,9.29,3.70,0.94
useful,18,18,13.12,6.39,1.88,1.00
usefulness,20,20,0.55,10.30,2.83,1.00
useless,21,21,19.94,7.05,3.73,1.00
uselessness,18,18,0.10,8.39,2.43,1.00
user,21,21,1.55,9.57,3.79,1.00
usher,20,20,2.37,9.35,2.66,1.00
usherette,22,19,#N/A,13.10,3.81,0.86
usual,18,18,37.24,8.89,3.01,1.00
usurer,18,10,0.08,13.40,5.93,0.56
usurious,19,9,0.02,18.22,3.31,0.47
usurp,20,16,0.18,14.81,3.92,0.80
usurpation,19,15,0.04,13.60,3.66,0.79
usurper,19,16,0.14,13.94,2.38,0.84
usury,20,16,0.10,16.88,4.15,0.80
utensil,18,18,0.24,7.67,2.45,1.00
uterine,18,15,0.35,13.80,4.07,0.83
uterus,19,19,1.80,12.84,2.89,1.00
utile,21,5,#N/A,14.60,3.29,0.24
utilitarian,19,18,0.20,15.50,3.81,0.95
utility,19,18,2.24,11.39,2.70,0.95
utilization,18,18,0.18,11.83,2.81,1.00
utilize,19,19,0.88,10.63,2.91,1.00
utmost,19,19,2.31,10.53,2.67,1.00
utopian,20,19,0.29,13.26,4.46,0.95
utopianism,19,17,0.04,14.12,4.46,0.89
utter,18,17,5.04,9.00,2.76,0.94
utterance,18,15,0.22,13.47,3.14,0.83
uttermost,18,15,0.06,12.67,3.90,0.83
uvula,19,15,0.18,11.73,3.73,0.79
uxorious,20,4,#N/A,17.50,2.52,0.20
vacancy,20,20,0.88,8.05,1.70,1.00
vacant,1916,1914,2.65,9.55,2.92,1.00
vacate,18,18,1.10,10.33,3.05,1.00
vacation,18,18,32.80,5.22,1.44,1.00
vacationer,19,18,0.02,8.94,3.54,0.95
vacationland,19,15,0.06,9.00,3.95,0.79
vaccinate,18,18,0.12,10.72,3.88,1.00
vaccination,18,18,0.75,9.17,3.11,1.00
vaccine,19,19,1.92,8.16,3.40,1.00
vacillate,18,14,0.02,14.64,2.44,0.78
vacillator,19,11,0.02,15.27,3.26,0.58
vacuolization,19,5,0.02,16.00,1.87,0.26
vacuous,18,13,0.31,15.62,4.25,0.72
vacuum,19,19,5.76,6.74,3.48,1.00
vacuumcleaner,20,20,#N/A,5.68,1.56,1.00
vagabond,19,17,0.49,12.35,3.52,0.89
vagary,19,12,0.04,14.75,4.81,0.63
vagina,18,18,5.06,8.89,3.50,1.00
vaginal,18,18,1.29,11.94,1.55,1.00
vagrancy,18,18,0.53,13.28,4.20,1.00
vagrant,35,28,0.63,13.21,2.63,0.80
vague,19,19,4.53,9.84,3.06,1.00
vagueness,20,17,0.12,14.24,2.46,0.85
vail,20,12,1.59,10.33,4.48,0.60
vain,20,20,6.51,10.74,3.07,1.00
vainglorious,20,11,0.06,14.09,5.38,0.55
vainglory,19,14,0.02,15.71,3.56,0.74
valance,37,31,0.96,13.84,4.46,0.84
vale,18,13,1.47,11.69,3.47,0.72
valediction,19,14,0.12,15.00,2.75,0.74
valedictorian,20,20,1.24,13.05,2.54,1.00
valedictory,19,15,0.06,13.60,2.90,0.79
valency,19,9,0.02,13.78,2.59,0.47
valerian,20,7,0.10,16.00,3.32,0.35
valet,18,18,5.16,13.67,3.25,1.00
valetudinarian,19,8,0.02,16.50,2.73,0.42
valiant,19,18,2.47,11.17,2.98,0.95
valid,18,18,3.22,8.94,3.40,1.00
validate,20,20,0.80,12.90,4.09,1.00
validation,18,18,0.71,12.06,3.10,1.00
validity,19,18,0.59,13.50,3.75,0.95
valise,18,9,0.69,13.56,4.93,0.50
valium,18,15,2.73,13.67,2.66,0.83
valley,18,18,25.00,7.94,2.46,1.00
valor,18,18,1.25,13.44,3.29,1.00
valorize,19,8,#N/A,14.88,2.90,0.42
valorous,19,12,0.06,12.83,4.00,0.63
valuable,18,18,15.59,8.56,2.28,1.00
valuables,21,21,1.24,7.80,2.24,1.00
valuate,18,12,#N/A,13.33,2.74,0.67
valuation,19,17,0.08,12.71,3.67,0.89
value,18,18,21.51,6.78,2.58,1.00
valueless,19,19,0.02,11.00,3.30,1.00
valve,18,18,4.84,10.78,3.81,1.00
valvular,21,6,0.02,17.33,3.20,0.29
vamoose,19,17,0.59,12.00,4.77,0.89
vamp,19,16,0.92,15.06,2.17,0.84
vampire,19,19,17.53,7.16,1.92,1.00
vampirism,21,18,0.14,10.89,3.08,0.86
van,21,20,51.78,5.20,2.76,0.95
vanadium,21,5,0.02,15.40,1.14,0.24
vandal,19,18,0.29,10.72,2.67,0.95
vandalism,18,18,1.55,12.00,2.14,1.00
vandalistic,19,17,0.02,12.00,3.35,0.89
vandalize,19,19,0.14,10.47,2.91,1.00
vane,19,19,0.31,10.58,3.11,1.00
vanguard,18,15,0.51,13.07,3.59,0.83
vanilla,20,20,3.98,4.80,2.07,1.00
vanish,19,19,3.20,8.58,3.22,1.00
vanishing,19,19,1.10,8.32,2.60,1.00
vanity,18,18,4.12,11.39,2.59,1.00
vanload,19,14,0.02,10.29,3.95,0.74
vanquish,18,16,4.76,10.69,2.60,0.89
vanquished,18,17,1.96,12.59,2.12,0.94
vanquisher,18,14,0.02,12.29,3.17,0.78
vanquishing,19,19,1.33,13.63,3.52,1.00
vantage,20,20,0.76,12.10,2.51,1.00
vapid,19,12,0.27,14.67,2.87,0.63
vapidity,20,8,#N/A,15.00,2.33,0.40
vapor,20,20,0.61,8.40,2.78,1.00
vaporization,18,18,0.02,11.78,3.23,1.00
vaporize,20,20,0.35,10.75,2.67,1.00
vaporizer,18,18,0.10,10.67,4.24,1.00
vaporous,18,16,0.06,13.31,3.32,0.89
vaporware,20,8,0.02,13.25,2.87,0.40
vaquero,19,6,0.16,11.33,4.55,0.32
variability,19,19,0.04,12.58,3.99,1.00
variable,19,19,0.76,10.47,2.59,1.00
variance,19,19,0.37,14.00,2.69,1.00
variant,19,19,0.18,11.68,2.31,1.00
variation,35,35,1.25,10.11,2.63,1.00
varicolored,20,13,#N/A,13.54,3.53,0.65
varicose,21,18,0.27,12.17,3.62,0.86
variegated,18,10,0.04,12.50,3.84,0.56
variegation,18,11,0.04,14.64,3.78,0.61
varietal,18,14,0.06,14.21,2.26,0.78
variety,18,18,5.76,7.89,2.22,1.00
various,19,19,8.94,9.58,2.71,1.00
varlet,18,8,0.20,13.62,2.56,0.44
varmint,21,16,0.78,11.19,2.51,0.76
varnish,19,19,0.41,10.26,3.60,1.00
varsity,19,19,1.75,11.63,2.24,1.00
vary,18,18,0.92,8.94,2.04,1.00
varying,18,18,0.69,10.06,2.96,1.00
vas,19,7,0.88,12.71,5.44,0.37
vascular,19,19,1.69,15.11,3.21,1.00
vase,18,18,3.84,7.89,2.59,1.00
vasectomy,19,19,0.98,14.00,2.77,1.00
vasoconstriction,18,11,0.02,17.45,3.30,0.61
vasoconstrictor,18,10,0.06,16.30,2.54,0.56
vasodilator,19,12,0.04,17.58,4.14,0.63
vasomotor,21,7,#N/A,17.14,1.77,0.33
vasopressin,18,5,0.02,17.40,2.88,0.28
vassal,19,17,0.75,12.94,4.19,0.89
vast,20,19,6.10,9.63,2.63,0.95
vastness,18,18,0.24,11.50,2.71,1.00
vasty,21,1,0.02,15.00,NA,0.05
vat,19,19,1.49,9.84,3.92,1.00
vatic,21,1,#N/A,17.00,NA,0.05
vault,19,19,12.04,9.16,2.57,1.00
vaunted,19,11,0.12,13.36,3.98,0.58
veal,37,35,3.55,11.17,3.47,0.95
vector,18,17,1.53,11.12,2.98,0.94
veer,18,17,1.08,11.47,3.84,0.94
vegan,19,19,0.65,14.16,4.00,1.00
veganism,20,18,0.02,14.06,3.02,0.90
vegetable,18,18,5.71,4.17,2.15,1.00
vegetal,19,5,0.02,13.40,5.13,0.26
vegetarian,19,19,3.96,9.11,3.03,1.00
vegetarianism,19,19,0.06,11.58,3.63,1.00
vegetation,20,19,0.80,10.58,2.89,0.95
vegetative,19,19,0.51,12.58,3.99,1.00
veggie,19,19,0.59,6.63,4.79,1.00
vehement,18,13,0.12,14.00,2.20,0.72
vehicle,19,19,22.61,6.58,3.10,1.00
vehicular,20,20,0.33,11.00,2.64,1.00
veil,18,16,2.96,9.69,3.84,0.89
veiled,18,17,0.53,11.47,4.77,0.94
vein,19,19,3.59,8.53,2.72,1.00
velar,21,2,#N/A,19.50,6.36,0.10
velcro,21,19,0.84,11.48,6.99,0.90
vellum,18,12,0.04,15.58,2.61,0.67
velocipede,19,4,0.04,14.75,6.60,0.21
velocity,21,21,2.78,12.62,3.60,1.00
velour,19,14,0.43,12.93,5.09,0.74
velours,19,12,#N/A,13.33,2.81,0.63
velum,37,19,0.02,16.42,3.75,0.51
velvet,18,18,6.27,7.61,2.38,1.00
velveteen,18,15,0.08,8.87,3.38,0.83
velvety,19,19,0.16,8.00,2.40,1.00
vena,20,10,0.24,14.40,2.95,0.50
venal,18,9,0.29,14.11,3.06,0.50
venality,19,11,0.06,14.45,4.18,0.58
venation,21,1,#N/A,14.00,NA,0.05
vend,20,19,#N/A,10.29,2.54,0.95
vendee,19,7,#N/A,15.57,3.51,0.37
vendetta,19,17,1.22,13.24,4.38,0.89
vending,19,19,2.16,11.26,4.92,1.00
vendingmachine,22,21,#N/A,6.98,1.81,0.95
vendor,18,18,1.27,10.17,3.78,1.00
veneer,19,17,0.88,11.59,3.22,0.89
venerable,19,17,0.27,14.76,2.17,0.89
venerate,19,13,0.02,17.00,3.81,0.68
veneration,19,13,0.04,16.08,2.93,0.68
venereal,19,15,0.51,15.33,3.85,0.79
venetian,18,17,0.71,13.06,3.29,0.94
vengeance,19,19,5.41,10.63,2.39,1.00
vengeful,19,18,1.00,11.67,2.57,0.95
venison,19,17,0.61,11.65,4.30,0.89
venom,19,19,2.33,7.95,1.96,1.00
venomous,19,19,0.53,8.63,2.43,1.00
venous,18,11,0.31,14.45,2.66,0.61
vent,18,18,4.41,10.11,4.09,1.00
ventilate,19,19,0.39,12.84,3.62,1.00
ventilating,19,19,0.20,11.84,4.02,1.00
ventilation,18,18,2.16,10.39,3.81,1.00
ventilator,19,18,1.25,11.44,2.71,0.95
ventral,18,14,0.18,13.86,4.19,0.78
ventricle,19,18,0.59,13.50,2.26,0.95
ventricular,18,17,0.31,14.59,2.00,0.94
ventriloquism,19,19,0.18,11.53,3.84,1.00
ventriloquist,18,17,0.96,8.47,2.87,0.94
venture,19,19,4.73,11.21,3.26,1.00
venturesome,18,16,0.02,13.38,4.33,0.89
venue,19,19,1.43,12.16,3.00,1.00
venus,22,22,4.88,8.56,3.57,1.00
veracity,21,14,0.41,15.14,3.13,0.67
veranda,19,18,0.76,11.89,3.74,0.95
verb,21,21,1.06,8.00,2.61,1.00
verbal,19,19,2.92,8.42,2.59,1.00
verbalization,20,20,0.02,10.75,4.02,1.00
verbalize,19,19,0.06,11.16,2.63,1.00
verbiage,20,15,0.24,15.20,3.32,0.75
verbose,18,18,0.12,12.67,3.31,1.00
verboten,18,14,0.31,14.50,4.15,0.78
verdant,18,10,0.16,13.00,3.43,0.56
verdict,19,19,10.94,11.05,2.74,1.00
verdigris,18,5,0.04,15.80,4.15,0.28
verge,19,17,3.27,11.41,2.58,0.89
verifiable,19,19,0.12,13.26,2.79,1.00
verification,18,18,0.90,11.28,3.34,1.00
verify,18,18,4.86,10.28,2.05,1.00
verisimilitude,18,8,0.16,16.00,3.70,0.44
veritable,18,15,0.98,13.27,4.10,0.83
verity,20,15,0.06,15.13,4.85,0.75
vermicelli,18,13,0.10,14.77,4.46,0.72
vermiform,19,4,0.02,19.75,4.99,0.21
vermilion,37,20,0.18,11.85,3.82,0.54
vermin,19,19,2.37,10.84,3.93,1.00
vermouth,19,16,0.98,17.06,3.49,0.84
vernacular,18,15,0.49,14.27,2.99,0.83
vernal,18,12,0.02,11.50,4.21,0.67
vernier,18,7,0.02,12.71,3.68,0.39
versatile,20,20,0.94,12.25,3.08,1.00
versatility,18,18,0.16,13.61,3.26,1.00
verse,18,18,4.67,8.17,2.98,1.00
versify,21,12,#N/A,12.29,4.66,0.57
version,18,18,16.24,8.11,2.25,1.00
versus,21,21,8.06,8.50,2.44,1.00
vertebra,19,19,0.61,10.74,3.23,1.00
vertebral,18,18,0.12,12.39,2.75,1.00
vertebrate,20,20,0.14,10.55,2.65,1.00
vertex,19,17,0.04,13.06,2.33,0.89
vertical,21,21,2.76,9.71,2.81,1.00
vertigo,20,20,0.76,13.55,4.17,1.00
verve,18,14,0.24,10.00,2.75,0.78
very,21,21,1241.25,4.90,2.34,1.00
vesicle,18,15,0.04,14.27,2.74,0.83
vesper,19,13,0.10,13.31,4.48,0.68
vespers,20,17,0.31,13.29,4.47,0.85
vessel,18,18,9.35,9.94,2.86,1.00
vest,18,18,5.57,5.83,2.31,1.00
vestal,21,14,0.27,15.36,3.32,0.67
vestibule,18,17,0.39,11.41,3.45,0.94
vestige,19,15,0.29,13.27,2.40,0.79
vestigial,20,13,0.27,16.08,3.80,0.65
vestment,35,27,0.04,14.15,4.29,0.77
vestry,19,8,0.18,13.75,3.28,0.42
vesture,18,8,0.02,15.88,2.85,0.44
vet,18,18,5.80,7.78,4.47,1.00
veteran,20,20,3.75,9.90,2.88,1.00
veterinarian,18,18,1.25,8.94,3.24,1.00
veterinary,19,19,0.69,7.84,3.55,1.00
veto,18,18,0.90,11.39,2.23,1.00
vex,18,15,0.20,14.40,2.80,0.83
vexation,18,15,0.06,14.80,3.84,0.83
vexatious,18,11,0.04,14.09,3.56,0.61
viability,20,20,0.18,14.30,3.44,1.00
viable,18,18,2.37,14.11,3.45,1.00
viaduct,19,12,0.22,13.33,2.99,0.63
vial,19,18,1.29,10.06,2.92,0.95
viands,19,7,0.02,18.57,4.96,0.37
vibe,19,19,5.22,11.00,2.38,1.00
vibes,19,19,1.08,9.95,2.72,1.00
vibrant,36,36,1.02,11.08,2.89,1.00
vibraphone,20,12,0.02,13.42,3.50,0.60
vibrate,19,19,1.10,10.16,3.82,1.00
vibration,18,18,1.57,9.56,2.20,1.00
vibrato,19,18,0.24,12.50,3.26,0.95
vibrator,18,18,1.18,13.39,3.91,1.00
vibratory,19,12,0.04,14.42,5.33,0.63
vicar,20,15,1.47,12.53,3.72,0.75
vicarage,18,8,0.06,13.62,4.10,0.44
vicarious,18,17,0.25,14.47,2.35,0.94
vice,18,18,18.63,12.50,2.79,1.00
vicegerent,21,2,#N/A,17.50,3.54,0.10
viceroy,19,15,0.43,16.20,3.36,0.79
vichyssoise,19,7,0.24,13.43,4.61,0.37
vicinity,18,18,3.00,10.28,3.12,1.00
vicious,19,19,8.59,9.53,3.44,1.00
viciousness,19,19,0.12,12.26,4.58,1.00
vicissitude,18,12,0.02,13.83,5.17,0.67
victim,18,18,47.73,9.39,2.62,1.00
victimization,19,18,0.20,13.44,3.55,0.95
victimize,19,19,0.18,12.00,2.43,1.00
victimizer,18,16,0.02,13.38,1.54,0.89
victimless,19,19,0.37,12.84,2.91,1.00
victorious,19,19,1.29,10.05,2.48,1.00
victory,19,19,21.45,7.53,2.20,1.00
victuals,20,10,0.12,11.30,4.24,0.50
vicuna,19,3,0.06,20.00,4.58,0.16
video,19,18,41.27,8.06,5.33,0.95
videocassette,19,19,0.14,7.11,3.28,1.00
videophone,34,32,0.06,13.06,4.57,0.94
videotape,19,19,5.18,9.37,5.83,1.00
vie,38,24,2.16,12.75,3.08,0.63
view,19,19,38.53,5.63,2.01,1.00
viewer,18,18,1.53,9.17,2.57,1.00
viewership,19,18,0.08,12.78,3.96,0.95
viewfinder,18,18,0.08,9.83,3.85,1.00
viewing,18,18,2.14,7.28,3.14,1.00
viewpoint,19,19,0.98,10.95,4.09,1.00
viewport,21,14,0.02,12.93,3.95,0.67
vigil,19,18,0.86,9.44,3.17,0.95
vigilance,19,19,0.51,11.16,3.00,1.00
vigilant,19,19,0.75,13.21,3.14,1.00
vigilante,18,18,1.63,12.44,3.22,1.00
vigilantism,19,16,0.02,14.00,4.80,0.84
vigor,19,19,0.41,10.63,2.99,1.00
vigorous,21,21,0.69,10.14,2.31,1.00
vile,19,19,4.43,11.74,3.87,1.00
vileness,18,18,0.02,10.94,2.34,1.00
vilify,18,15,0.16,15.53,2.92,0.83
villa,18,16,4.39,10.50,3.06,0.89
village,19,19,33.57,7.84,2.65,1.00
villager,19,19,0.20,8.26,3.43,1.00
villain,18,18,4.16,8.28,3.10,1.00
villainess,20,19,0.02,11.84,4.74,0.95
villainous,19,17,0.31,11.53,5.08,0.89
villainy,19,17,0.29,9.82,4.57,0.89
villanelle,18,3,0.06,18.00,2.00,0.17
villous,21,2,#N/A,15.00,0.00,0.10
vim,18,13,0.14,12.54,3.48,0.72
vinaigrette,34,29,0.27,12.17,3.84,0.85
vindicate,18,18,0.12,11.78,2.49,1.00
vindication,20,17,0.43,13.59,2.53,0.85
vindicator,21,19,0.02,13.53,3.73,0.90
vindictive,19,18,1.06,14.17,2.94,0.95
vindictiveness,19,18,0.12,14.22,2.65,0.95
vine,19,19,2.10,6.95,3.36,1.00
vinegar,19,19,1.69,7.11,2.98,1.00
vinegary,19,15,0.06,10.47,3.25,0.79
vineyard,19,19,2.78,11.05,4.87,1.00
vinous,21,3,#N/A,14.33,2.52,0.14
vintage,18,18,2.92,12.00,3.48,1.00
vinyl,20,19,1.24,10.68,1.86,0.95
viol,19,9,0.04,15.44,4.19,0.47
violable,19,14,#N/A,14.07,3.65,0.74
violate,19,19,2.39,10.53,2.09,1.00
violation,19,18,7.55,10.94,1.83,0.95
violator,37,37,0.18,10.92,2.54,1.00
violence,18,18,23.00,6.39,2.28,1.00
violent,18,18,16.67,7.61,3.16,1.00
violet,20,20,8.04,7.49,1.86,1.00
violin,20,20,4.75,7.45,2.19,1.00
violinist,18,18,0.65,9.17,4.46,1.00
violoncello,19,10,0.04,12.60,4.53,0.53
viper,19,19,2.53,9.84,3.48,1.00
virago,19,6,#N/A,15.17,3.87,0.32
viral,20,19,0.88,14.11,2.81,0.95
vireo,19,5,0.06,14.60,2.97,0.26
virgin,19,19,18.84,10.63,2.41,1.00
virginal,21,18,0.47,12.17,1.95,0.86
